Model,MDO3104
Firmware Version,1.26

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.0002,,
Horizontal Delay,0.000892,,
Sample Interval,2e-07,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,0.1,0.02
Vertical Position,-0.04,-5,-0.22
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
1.5742e-03,-0.12,inf,-0.0004
1.5744e-03,-0.08,inf,0.0004
1.5746e-03,-0.12,inf,-0.0004
1.5748e-03,-0.04,inf,0.0012
1.5750e-03,-0.04,inf,-0.0012
1.5752e-03,-0.08,inf,0.002
1.5754e-03,-0.12,inf,-0.0044
1.5756e-03,-0.08,inf,-0.0004
1.5758e-03,-0.08,inf,-0.0052
1.5760e-03,-0.08,inf,0.0036
1.5762e-03,-0.12,inf,-0.0028
1.5764e-03,-0.08,inf,0.0036
1.5766e-03,-0.12,inf,-0.0028
1.5768e-03,-0.12,inf,0.0036
1.5770e-03,-0.08,inf,-0.0068
1.5772e-03,-0.12,inf,0.0028
1.5774e-03,-0.12,inf,-0.0092
1.5776e-03,-0.04,inf,0.0012
1.5778e-03,-0.04,inf,-0.0028
1.5780e-03,-0.12,inf,0.002
1.5782e-03,-0.08,inf,-0.0044
1.5784e-03,-0.04,inf,0.002
1.5786e-03,-0.04,inf,-0.006
1.5788e-03,-0.12,inf,-0.0012
1.5790e-03,-0.04,inf,-0.006
1.5792e-03,-0.08,inf,-0.002
1.5794e-03,-0.04,inf,-0.0028
1.5796e-03,-0.08,inf,0.0028
1.5798e-03,-0.08,inf,-0.0012
1.5800e-03,-0.12,inf,0.0004
1.5802e-03,-0.08,inf,-0.0036
1.5804e-03,-0.08,inf,-0.0012
1.5806e-03,-0.12,inf,-0.0068
1.5808e-03,-0.04,inf,-0.0028
1.5810e-03,-0.08,inf,-0.006
1.5812e-03,-0.12,inf,0.0012
1.5814e-03,-0.08,inf,-0.0012
1.5816e-03,-0.12,inf,0.006
1.5818e-03,-0.08,inf,-0.0012
1.5820e-03,-0.12,inf,-0.0004
1.5822e-03,-0.08,inf,-0.0036
1.5824e-03,-0.04,inf,-0.0004
1.5826e-03,-0.08,inf,-0.0052
1.5828e-03,-0.08,inf,0.0004
1.5830e-03,-0.08,inf,-0.0012
1.5832e-03,-0.08,inf,0.002
1.5834e-03,-0.08,inf,0.002
1.5836e-03,-0.04,inf,0.0004
1.5838e-03,-0.12,inf,-0.002
1.5840e-03,-0.08,inf,-0.002
1.5842e-03,-0.12,inf,0.0004
1.5844e-03,-0.08,inf,-0.0036
1.5846e-03,-0.08,inf,0.002
1.5848e-03,-0.08,inf,-0.0012
1.5850e-03,-0.16,inf,0.0012
1.5852e-03,-0.12,inf,-0.0004
1.5854e-03,-0.08,inf,-0.0012
1.5856e-03,-0.08,inf,-0.0028
1.5858e-03,-0.08,inf,-0.0028
1.5860e-03,-0.12,inf,-0.0028
1.5862e-03,-0.08,inf,-0.0004
1.5864e-03,-0.08,inf,0.0004
1.5866e-03,-0.12,inf,0.002
1.5868e-03,-0.08,inf,0.0012
1.5870e-03,-0.12,inf,-0.002
1.5872e-03,-0.08,inf,-0.0004
1.5874e-03,-0.04,inf,-0.0028
1.5876e-03,-0.08,inf,-0.0012
1.5878e-03,-0.12,inf,-0.0028
1.5880e-03,-0.08,inf,0.0036
1.5882e-03,-0.08,inf,-0.0012
1.5884e-03,-0.08,inf,0.0036
1.5886e-03,-0.12,inf,-0.0004
1.5888e-03,-0.12,inf,0.002
1.5890e-03,-0.08,inf,-0.0012
1.5892e-03,-0.08,inf,-0.002
1.5894e-03,-0.08,inf,0.002
1.5896e-03,-0.08,inf,0.0028
1.5898e-03,-0.08,inf,0.0028
1.5900e-03,-0.12,inf,0.0036
1.5902e-03,-0.16,inf,0.002
1.5904e-03,-0.08,inf,-0.002
1.5906e-03,-0.12,inf,-0.002
1.5908e-03,-0.08,inf,-0.0028
1.5910e-03,-0.12,inf,-0.0012
1.5912e-03,-0.12,inf,-0.0012
1.5914e-03,-0.04,inf,0.0036
1.5916e-03,-0.08,inf,0.0036
1.5918e-03,-0.12,inf,0.0044
1.5920e-03,-0.08,inf,0.0012
1.5922e-03,-0.12,inf,-0.002
1.5924e-03,-0.08,inf,-0.002
1.5926e-03,-0.08,inf,-0.0012
1.5928e-03,-0.12,inf,-0.002
1.5930e-03,-0.12,inf,-0.0012
1.5932e-03,-0.12,inf,0.0012
1.5934e-03,-0.04,inf,0.0044
1.5936e-03,-0.08,inf,0.0036
1.5938e-03,-0.04,inf,0.0036
1.5940e-03,-0.16,inf,-0.0012
1.5942e-03,-0.08,inf,0.0012
1.5944e-03,-0.08,inf,-0.006
1.5946e-03,-0.08,inf,0.002
1.5948e-03,-0.04,inf,-0.0028
1.5950e-03,-0.12,inf,0.0036
1.5952e-03,-0.08,inf,-0.0012
1.5954e-03,-0.12,inf,0.0044
1.5956e-03,-0.08,inf,-0.0044
1.5958e-03,-0.08,inf,0.0036
1.5960e-03,-0.12,inf,-0.0028
1.5962e-03,-0.08,inf,0.0036
1.5964e-03,-0.08,inf,-0.0028
1.5966e-03,-0.12,inf,0.0044
1.5968e-03,-0.12,inf,-0.0028
1.5970e-03,-0.08,inf,0.0036
1.5972e-03,-0.12,inf,-0.0004
1.5974e-03,-0.08,inf,0.0028
1.5976e-03,-0.08,inf,-0.0028
1.5978e-03,-0.12,inf,0.002
1.5980e-03,-0.12,inf,0.0012
1.5982e-03,-0.12,inf,0.0036
1.5984e-03,-0.04,inf,0.0012
1.5986e-03,-0.08,inf,0.0012
1.5988e-03,-0.08,inf,-0.0012
1.5990e-03,-0.08,inf,0.002
1.5992e-03,-0.16,inf,0.0012
1.5994e-03,-0.12,inf,0.0012
1.5996e-03,-0.04,inf,0.002
1.5998e-03,-0.08,inf,0.0044
1.6000e-03,-0.08,inf,0.0036
1.6002e-03,-0.08,inf,0.0036
1.6004e-03,-0.12,inf,-0.0004
1.6006e-03,-0.12,inf,0.002
1.6008e-03,-0.04,inf,-0.002
1.6010e-03,-0.12,inf,0.0012
1.6012e-03,-0.12,inf,-0.0052
1.6014e-03,-0.12,inf,0.0028
1.6016e-03,-0.12,inf,0.0012
1.6018e-03,-0.12,inf,0.006
1.6020e-03,-0.08,inf,0.0028
1.6022e-03,-0.12,inf,0.0004
1.6024e-03,-0.04,inf,-0.0012
1.6026e-03,-0.08,inf,-0.0012
1.6028e-03,-0.12,inf,-0.0036
1.6030e-03,-0.08,inf,-0.0004
1.6032e-03,-0.12,inf,-0.0044
1.6034e-03,-0.12,inf,0.0036
1.6036e-03,-0.12,inf,0.0036
1.6038e-03,-0.12,inf,0.0036
1.6040e-03,-0.12,inf,0.002
1.6042e-03,-0.08,inf,0.0028
1.6044e-03,-0.08,inf,-0.0028
1.6046e-03,-0.04,inf,0.002
1.6048e-03,-0.12,inf,-0.0028
1.6050e-03,-0.08,inf,0.0028
1.6052e-03,-0.08,inf,-0.0004
1.6054e-03,-0.12,inf,0.0084
1.6056e-03,-0.12,inf,-0.0012
1.6058e-03,-0.12,inf,0.006
1.6060e-03,-0.16,inf,-0.0028
1.6062e-03,-0.12,inf,0.0052
1.6064e-03,-0.12,inf,-0.0036
1.6066e-03,-0.04,inf,0.0044
1.6068e-03,-0.08,inf,-0.0028
1.6070e-03,-0.12,inf,0.006
1.6072e-03,-0.08,inf,0.0004
1.6074e-03,-0.16,inf,0.0068
1.6076e-03,-0.08,inf,-0.0012
1.6078e-03,-0.08,inf,0.002
1.6080e-03,-0.08,inf,-0.0004
1.6082e-03,-0.08,inf,0.0036
1.6084e-03,-0.12,inf,-0.0012
1.6086e-03,-0.04,inf,0.0036
1.6088e-03,-0.16,inf,0.0004
1.6090e-03,-0.04,inf,0.0036
1.6092e-03,-0.08,inf,0.002
1.6094e-03,-0.12,inf,0.0012
1.6096e-03,-0.08,inf,-0.0004
1.6098e-03,-0.08,inf,0.002
1.6100e-03,-0.04,inf,0.002
1.6102e-03,-0.12,inf,0.0028
1.6104e-03,-0.12,inf,-0.0004
1.6106e-03,-0.08,inf,0.0028
1.6108e-03,-0.08,inf,0.0004
1.6110e-03,-0.08,inf,0.0036
1.6112e-03,-0.12,inf,-0.002
1.6114e-03,-0.08,inf,0.0004
1.6116e-03,-0.12,inf,-0.0004
1.6118e-03,-0.08,inf,0.0044
1.6120e-03,-0.12,inf,0.002
1.6122e-03,-0.08,inf,0.0036
1.6124e-03,-0.12,inf,0.002
1.6126e-03,-0.08,inf,0.0012
1.6128e-03,-0.12,inf,-0.0004
1.6130e-03,-0.12,inf,-0.002
1.6132e-03,-0.08,inf,-0.0044
1.6134e-03,-0.12,inf,0.0004
1.6136e-03,-0.08,inf,0.002
1.6138e-03,-0.08,inf,0.0028
1.6140e-03,-0.08,inf,0.0012
1.6142e-03,-0.04,inf,0.0028
1.6144e-03,-0.12,inf,0.0004
1.6146e-03,-0.16,inf,0.0012
1.6148e-03,-0.08,inf,-0.0044
1.6150e-03,-0.08,inf,-0.0036
1.6152e-03,-0.08,inf,-0.006
1.6154e-03,-0.08,inf,0.0036
1.6156e-03,-0.04,inf,-0.0004
1.6158e-03,-0.08,inf,0.0036
1.6160e-03,-0.08,inf,-0.0028
1.6162e-03,-0.08,inf,0.0012
1.6164e-03,-0.08,inf,-0.0044
1.6166e-03,-0.08,inf,-0.0012
1.6168e-03,-0.04,inf,-0.0092
1.6170e-03,-0.08,inf,-0.0012
1.6172e-03,-0.08,inf,-0.0028
1.6174e-03,-0.12,inf,0.0012
1.6176e-03,-0.08,inf,-0.002
1.6178e-03,-0.12,inf,-0.002
1.6180e-03,-0.04,inf,-0.0036
1.6182e-03,-0.04,inf,-0.0044
1.6184e-03,-0.12,inf,-0.0036
1.6186e-03,-0.04,inf,-0.0052
1.6188e-03,-0.12,inf,-0.0052
1.6190e-03,-0.04,inf,-0.0028
1.6192e-03,-0.04,inf,-0.002
1.6194e-03,-0.08,inf,-0.002
1.6196e-03,-0.12,inf,-0.0028
1.6198e-03,-0.12,inf,-0.006
1.6200e-03,-0.08,inf,-0.0052
1.6202e-03,-0.04,inf,-0.0044
1.6204e-03,-0.08,inf,-0.0028
1.6206e-03,-0.08,inf,-0.0052
1.6208e-03,-0.04,inf,-0.0028
1.6210e-03,-0.12,inf,-0.0044
1.6212e-03,-0.08,inf,-0.0028
1.6214e-03,-0.04,inf,-0.0068
1.6216e-03,-0.12,inf,-0.0036
1.6218e-03,-0.08,inf,-0.006
1.6220e-03,-0.04,inf,-0.0036
1.6222e-03,-0.08,inf,-0.006
1.6224e-03,-0.16,inf,-0.0028
1.6226e-03,-0.08,inf,-0.0068
1.6228e-03,-0.08,inf,-0.002
1.6230e-03,-0.12,inf,-0.0052
1.6232e-03,-0.12,inf,-0.006
1.6234e-03,-0.04,inf,-0.0084
1.6236e-03,-0.12,inf,-0.0028
1.6238e-03,-0.08,inf,-0.0068
1.6240e-03,-0.04,inf,-0.0028
1.6242e-03,-0.08,inf,-0.0044
1.6244e-03,-0.12,inf,-0.0004
1.6246e-03,-0.12,inf,-0.006
1.6248e-03,-0.12,inf,-0.0036
1.6250e-03,-0.08,inf,-0.0068
1.6252e-03,-0.08,inf,-0.006
1.6254e-03,-0.08,inf,-0.0076
1.6256e-03,-0.08,inf,-0.0044
1.6258e-03,-0.04,inf,-0.0044
1.6260e-03,-0.12,inf,-0.0044
1.6262e-03,-0.08,inf,-0.002
1.6264e-03,-0.12,inf,-0.0028
1.6266e-03,-0.12,inf,-0.0036
1.6268e-03,-0.12,inf,-0.0068
1.6270e-03,-0.08,inf,-0.0068
1.6272e-03,-0.04,inf,-0.006
1.6274e-03,-0.08,inf,-0.0036
1.6276e-03,-0.04,inf,-0.002
1.6278e-03,-0.12,inf,-0.0036
1.6280e-03,-0.12,inf,-0.0028
1.6282e-03,-0.04,inf,-0.0028
1.6284e-03,-0.04,inf,-0.0012
1.6286e-03,-0.04,inf,-0.0044
1.6288e-03,-0.04,inf,-0.0036
1.6290e-03,-0.04,inf,-0.006
1.6292e-03,-0.08,inf,-0.0012
1.6294e-03,-0.12,inf,-0.0012
1.6296e-03,-0.08,inf,0.0004
1.6298e-03,-0.08,inf,-0.002
1.6300e-03,-0.04,inf,-0.0004
1.6302e-03,-0.16,inf,-0.0036
1.6304e-03,-0.12,inf,-0.0052
1.6306e-03,-0.12,inf,-0.0068
1.6308e-03,-0.08,inf,-0.0036
1.6310e-03,-0.04,inf,-0.0036
1.6312e-03,-0.12,inf,-0.0004
1.6314e-03,-0.12,inf,-0.0004
1.6316e-03,-0.12,inf,-0.0012
1.6318e-03,-0.12,inf,-0.0028
1.6320e-03,-0.08,inf,0.0004
1.6322e-03,-0.12,inf,-0.006
1.6324e-03,-0.12,inf,-0.0004
1.6326e-03,-0.08,inf,-0.0036
1.6328e-03,-0.04,inf,0.0012
1.6330e-03,-0.12,inf,-0.0036
1.6332e-03,-0.08,inf,0.002
1.6334e-03,-0.12,inf,-0.0068
1.6336e-03,-0.08,inf,0.0004
1.6338e-03,-0.04,inf,-0.006
1.6340e-03,-0.08,inf,0.002
1.6342e-03,-0.04,inf,-0.006
1.6344e-03,-0.08,inf,0.0004
1.6346e-03,-0.08,inf,-0.0044
1.6348e-03,-0.08,inf,0.0036
1.6350e-03,-0.12,inf,-0.0036
1.6352e-03,-0.04,inf,0.0012
1.6354e-03,-0.12,inf,-0.0068
1.6356e-03,-0.08,inf,0.0012
1.6358e-03,-0.12,inf,-0.0036
1.6360e-03,-0.08,inf,0.0012
1.6362e-03,-0.08,inf,-0.002
1.6364e-03,-0.12,inf,0.0036
1.6366e-03,-0.12,inf,0.0012
1.6368e-03,-0.08,inf,0.0012
1.6370e-03,-0.08,inf,-0.0028
1.6372e-03,-0.08,inf,-0.0004
1.6374e-03,-0.08,inf,-0.0028
1.6376e-03,-0.12,inf,0.0012
1.6378e-03,-0.04,inf,-0.002
1.6380e-03,-0.12,inf,0.0028
1.6382e-03,-0.08,inf,0.0004
1.6384e-03,-0.08,inf,0.0036
1.6386e-03,-0.12,inf,-0.0004
1.6388e-03,-0.08,inf,0.0012
1.6390e-03,-0.08,inf,-0.0044
1.6392e-03,-0.04,inf,0.0004
1.6394e-03,-0.12,inf,0.0004
1.6396e-03,-0.08,inf,0.0028
1.6398e-03,-0.08,inf,0.002
1.6400e-03,-0.04,inf,0.0036
1.6402e-03,-0.08,inf,0.002
1.6404e-03,-0.08,inf,0.0028
1.6406e-03,-0.08,inf,-0.0028
1.6408e-03,-0.08,inf,-0.002
1.6410e-03,-0.04,inf,-0.0004
1.6412e-03,-0.08,inf,0.0004
1.6414e-03,-0.12,inf,0.0028
1.6416e-03,-0.04,inf,0.0044
1.6418e-03,-0.12,inf,0.0012
1.6420e-03,-0.08,inf,0.0044
1.6422e-03,-0.12,inf,0.0004
1.6424e-03,-0.08,inf,0.002
1.6426e-03,-0.08,inf,-0.0028
1.6428e-03,-0.08,inf,0.0012
1.6430e-03,-0.16,inf,-0.0012
1.6432e-03,-0.12,inf,0.0044
1.6434e-03,-0.08,inf,0.0012
1.6436e-03,-0.04,inf,0.0052
1.6438e-03,-0.12,inf,0.0012
1.6440e-03,-0.04,inf,0.0052
1.6442e-03,-0.08,inf,-0.0004
1.6444e-03,-0.16,inf,0.0044
1.6446e-03,-0.08,inf,-0.002
1.6448e-03,-0.08,inf,0.006
1.6450e-03,-0.08,inf,-0.0004
1.6452e-03,-0.08,inf,0.0052
1.6454e-03,-0.08,inf,-0.002
1.6456e-03,-0.08,inf,0.006
1.6458e-03,-0.12,inf,-0.0004
1.6460e-03,-0.08,inf,0.0036
1.6462e-03,-0.04,inf,-0.002
1.6464e-03,-0.08,inf,0.0036
1.6466e-03,-0.08,inf,-0.0004
1.6468e-03,-0.04,inf,0.006
1.6470e-03,-0.08,inf,0.0012
1.6472e-03,-0.12,inf,0.0036
1.6474e-03,-0.08,inf,-0.0028
1.6476e-03,-0.12,inf,0.0036
1.6478e-03,-0.12,inf,0.0012
1.6480e-03,0,inf,0.0036
1.6482e-03,-0.12,inf,-0.002
1.6484e-03,-0.08,inf,0.006
1.6486e-03,-0.08,inf,0.0004
1.6488e-03,-0.08,inf,0.006
1.6490e-03,-0.12,inf,-0.002
1.6492e-03,-0.08,inf,0.0028
1.6494e-03,-0.12,inf,-0.0012
1.6496e-03,-0.08,inf,0.0036
1.6498e-03,-0.12,inf,-0.0004
1.6500e-03,-0.08,inf,0.0036
1.6502e-03,-0.04,inf,0.0004
1.6504e-03,-0.12,inf,0.0036
1.6506e-03,-0.12,inf,0.0004
1.6508e-03,-0.12,inf,0.002
1.6510e-03,-0.12,inf,-0.002
1.6512e-03,-0.12,inf,-0.002
1.6514e-03,-0.12,inf,0.0004
1.6516e-03,-0.08,inf,0.0004
1.6518e-03,-0.12,inf,0.0028
1.6520e-03,-0.04,inf,0.0036
1.6522e-03,0,inf,0.002
1.6524e-03,-0.04,inf,0.0004
1.6526e-03,-0.04,inf,-0.002
1.6528e-03,-0.16,inf,-0.002
1.6530e-03,-0.08,inf,-0.006
1.6532e-03,-0.08,inf,0.0004
1.6534e-03,-0.12,inf,-0.0012
1.6536e-03,-0.08,inf,0.0028
1.6538e-03,-0.08,inf,-0.0004
1.6540e-03,-0.12,inf,0.0028
1.6542e-03,-0.12,inf,-0.0036
1.6544e-03,-0.08,inf,0.0004
1.6546e-03,-0.12,inf,-0.006
1.6548e-03,-0.08,inf,-0.0028
1.6550e-03,-0.08,inf,-0.0036
1.6552e-03,-0.04,inf,0.0012
1.6554e-03,-0.08,inf,-0.0028
1.6556e-03,-0.12,inf,0.0004
1.6558e-03,-0.16,inf,-0.0028
1.6560e-03,-0.12,inf,-0.0012
1.6562e-03,-0.12,inf,-0.0036
1.6564e-03,-0.08,inf,-0.0012
1.6566e-03,-0.16,inf,-0.0052
1.6568e-03,-0.12,inf,0.002
1.6570e-03,-0.12,inf,-0.002
1.6572e-03,-0.12,inf,0.002
1.6574e-03,-0.12,inf,-0.0028
1.6576e-03,-0.08,inf,0.002
1.6578e-03,-0.12,inf,-0.0068
1.6580e-03,-0.12,inf,-0.0004
1.6582e-03,-0.12,inf,-0.006
1.6584e-03,-0.08,inf,0.0012
1.6586e-03,-0.08,inf,-0.0076
1.6588e-03,-0.12,inf,0.0036
1.6590e-03,-0.08,inf,-0.006
1.6592e-03,-0.08,inf,0.0004
1.6594e-03,-0.08,inf,-0.0068
1.6596e-03,-0.04,inf,0.0012
1.6598e-03,-0.08,inf,-0.0044
1.6600e-03,-0.04,inf,0.0004
1.6602e-03,-0.08,inf,-0.0036
1.6604e-03,-0.08,inf,0.0004
1.6606e-03,-0.08,inf,-0.002
1.6608e-03,-0.04,inf,-0.0004
1.6610e-03,-0.12,inf,-0.006
1.6612e-03,-0.12,inf,-0.0044
1.6614e-03,-0.08,inf,-0.0044
1.6616e-03,-0.08,inf,-0.0028
1.6618e-03,-0.04,inf,-0.0004
1.6620e-03,-0.04,inf,0.0012
1.6622e-03,-0.08,inf,-0.0004
1.6624e-03,-0.04,inf,-0.0004
1.6626e-03,-0.12,inf,-0.002
1.6628e-03,-0.12,inf,-0.0036
1.6630e-03,-0.08,inf,-0.0052
1.6632e-03,-0.04,inf,-0.0028
1.6634e-03,-0.08,inf,-0.0052
1.6636e-03,-0.12,inf,0.0012
1.6638e-03,-0.04,inf,-0.0004
1.6640e-03,-0.12,inf,0.002
1.6642e-03,-0.12,inf,0.0012
1.6644e-03,-0.04,inf,0.002
1.6646e-03,-0.08,inf,-0.0052
1.6648e-03,-0.04,inf,-0.0028
1.6650e-03,-0.12,inf,-0.0044
1.6652e-03,-0.08,inf,-0.0012
1.6654e-03,-0.04,inf,-0.0012
1.6656e-03,-0.12,inf,0.0004
1.6658e-03,-0.08,inf,-0.0004
1.6660e-03,-0.12,inf,-0.0004
1.6662e-03,-0.08,inf,-0.0028
1.6664e-03,-0.08,inf,-0.0012
1.6666e-03,-0.08,inf,-0.0044
1.6668e-03,-0.08,inf,-0.0012
1.6670e-03,-0.12,inf,-0.0012
1.6672e-03,-0.08,inf,0.0004
1.6674e-03,-0.08,inf,-0.0028
1.6676e-03,-0.12,inf,-0.0004
1.6678e-03,-0.12,inf,-0.0052
1.6680e-03,-0.08,inf,-0.0012
1.6682e-03,-0.08,inf,-0.006
1.6684e-03,-0.16,inf,0.0012
1.6686e-03,-0.08,inf,-0.0044
1.6688e-03,-0.12,inf,0.0028
1.6690e-03,-0.12,inf,-0.0028
1.6692e-03,-0.12,inf,0.002
1.6694e-03,-0.12,inf,-0.0036
1.6696e-03,-0.08,inf,0.0012
1.6698e-03,-0.04,inf,-0.0044
1.6700e-03,-0.12,inf,0.002
1.6702e-03,-0.08,inf,-0.0028
1.6704e-03,-0.08,inf,0.0036
1.6706e-03,-0.12,inf,-0.0004
1.6708e-03,-0.08,inf,0.0036
1.6710e-03,-0.16,inf,-0.0012
1.6712e-03,-0.08,inf,-0.002
1.6714e-03,-0.12,inf,-0.0036
1.6716e-03,-0.04,inf,-0.0012
1.6718e-03,-0.08,inf,-0.0004
1.6720e-03,-0.08,inf,0.0044
1.6722e-03,-0.08,inf,0.0028
1.6724e-03,-0.12,inf,0.0044
1.6726e-03,-0.08,inf,0.0028
1.6728e-03,-0.12,inf,0.0004
1.6730e-03,-0.12,inf,-0.0036
1.6732e-03,-0.08,inf,-0.0028
1.6734e-03,-0.08,inf,-0.0028
1.6736e-03,-0.08,inf,0.002
1.6738e-03,-0.08,inf,0.0004
1.6740e-03,-0.12,inf,0.0044
1.6742e-03,-0.08,inf,0.002
1.6744e-03,-0.12,inf,0.0028
1.6746e-03,-0.16,inf,-0.0004
1.6748e-03,-0.08,inf,-0.0004
1.6750e-03,-0.08,inf,-0.0012
1.6752e-03,-0.08,inf,0.0012
1.6754e-03,-0.08,inf,0.0028
1.6756e-03,-0.12,inf,0.0028
1.6758e-03,-0.12,inf,0.0004
1.6760e-03,-0.08,inf,-0.0012
1.6762e-03,-0.08,inf,0.0004
1.6764e-03,-0.08,inf,-0.002
1.6766e-03,-0.16,inf,0.0012
1.6768e-03,-0.08,inf,-0.0004
1.6770e-03,-0.04,inf,0.006
1.6772e-03,-0.16,inf,0.0028
1.6774e-03,-0.12,inf,0.0028
1.6776e-03,-0.08,inf,-0.0004
1.6778e-03,-0.08,inf,-0.0004
1.6780e-03,-0.08,inf,0.0004
1.6782e-03,-0.08,inf,0.0004
1.6784e-03,-0.12,inf,0.002
1.6786e-03,-0.12,inf,0.0036
1.6788e-03,-0.04,inf,0.0036
1.6790e-03,-0.08,inf,0.0036
1.6792e-03,-0.12,inf,0.0044
1.6794e-03,-0.04,inf,-0.0012
1.6796e-03,-0.08,inf,-0.0012
1.6798e-03,-0.04,inf,-0.0028
1.6800e-03,-0.12,inf,0.0028
1.6802e-03,-0.08,inf,0.0004
1.6804e-03,-0.08,inf,0.0044
1.6806e-03,-0.04,inf,0.0044
1.6808e-03,-0.12,inf,0.0028
1.6810e-03,-0.12,inf,-0.002
1.6812e-03,-0.12,inf,-0.0036
1.6814e-03,-0.04,inf,-0.0028
1.6816e-03,-0.08,inf,-0.0004
1.6818e-03,-0.08,inf,0.0012
1.6820e-03,-0.12,inf,0.0036
1.6822e-03,-0.04,inf,0.0012
1.6824e-03,-0.08,inf,0.0036
1.6826e-03,-0.04,inf,-0.0012
1.6828e-03,-0.12,inf,-0.0004
1.6830e-03,-0.08,inf,-0.0068
1.6832e-03,-0.04,inf,-0.0004
1.6834e-03,-0.12,inf,-0.0028
1.6836e-03,-0.04,inf,0.0028
1.6838e-03,-0.12,inf,-0.0004
1.6840e-03,-0.08,inf,0.0036
1.6842e-03,-0.08,inf,-0.0012
1.6844e-03,-0.04,inf,0.0028
1.6846e-03,-0.08,inf,-0.0036
1.6848e-03,-0.08,inf,0.0028
1.6850e-03,-0.08,inf,-0.0028
1.6852e-03,-0.08,inf,0.0028
1.6854e-03,-0.12,inf,0.0004
1.6856e-03,-0.08,inf,0.002
1.6858e-03,-0.04,inf,-0.0044
1.6860e-03,-0.08,inf,-0.0028
1.6862e-03,-0.08,inf,-0.0036
1.6864e-03,-0.08,inf,-0.0004
1.6866e-03,-0.08,inf,0.0012
1.6868e-03,-0.12,inf,0.002
1.6870e-03,-0.12,inf,-0.0004
1.6872e-03,-0.08,inf,0.0012
1.6874e-03,-0.12,inf,-0.0004
1.6876e-03,-0.08,inf,-0.0028
1.6878e-03,-0.16,inf,-0.0052
1.6880e-03,-0.12,inf,-0.002
1.6882e-03,-0.08,inf,-0.002
1.6884e-03,-0.12,inf,0.0028
1.6886e-03,-0.08,inf,0.0012
1.6888e-03,-0.08,inf,0.002
1.6890e-03,-0.16,inf,-0.0012
1.6892e-03,-0.04,inf,-0.0004
1.6894e-03,-0.04,inf,-0.0036
1.6896e-03,-0.12,inf,-0.0052
1.6898e-03,-0.04,inf,-0.0012
1.6900e-03,-0.08,inf,0.0012
1.6902e-03,-0.08,inf,0.002
1.6904e-03,-0.12,inf,-0.0012
1.6906e-03,-0.08,inf,0.0004
1.6908e-03,-0.08,inf,-0.0052
1.6910e-03,-0.08,inf,-0.002
1.6912e-03,-0.08,inf,-0.0044
1.6914e-03,-0.12,inf,-0.0004
1.6916e-03,-0.12,inf,-0.002
1.6918e-03,-0.12,inf,0.002
1.6920e-03,-0.04,inf,0.002
1.6922e-03,-0.12,inf,-0.0004
1.6924e-03,-0.08,inf,-0.0036
1.6926e-03,-0.08,inf,-0.0036
1.6928e-03,-0.12,inf,-0.002
1.6930e-03,-0.08,inf,-0.002
1.6932e-03,-0.08,inf,-0.002
1.6934e-03,-0.08,inf,-0.0028
1.6936e-03,-0.12,inf,0.002
1.6938e-03,-0.12,inf,-0.0036
1.6940e-03,-0.08,inf,-0.0004
1.6942e-03,-0.04,inf,-0.0052
1.6944e-03,-0.12,inf,-0.0004
1.6946e-03,-0.08,inf,-0.0044
1.6948e-03,-0.04,inf,0.0036
1.6950e-03,-0.08,inf,-0.002
1.6952e-03,-0.08,inf,0.0004
1.6954e-03,-0.04,inf,-0.0036
1.6956e-03,-0.08,inf,-0.002
1.6958e-03,-0.08,inf,-0.0044
1.6960e-03,-0.16,inf,-0.0028
1.6962e-03,-0.08,inf,-0.0012
1.6964e-03,-0.08,inf,0.002
1.6966e-03,-0.08,inf,0.0012
1.6968e-03,-0.12,inf,0.0028
1.6970e-03,-0.08,inf,-0.002
1.6972e-03,-0.12,inf,-0.0028
1.6974e-03,-0.12,inf,-0.006
1.6976e-03,-0.12,inf,-0.0004
1.6978e-03,-0.12,inf,-0.0044
1.6980e-03,-0.08,inf,0.002
1.6982e-03,-0.08,inf,-0.0004
1.6984e-03,-0.12,inf,0.0036
1.6986e-03,-0.08,inf,-0.0012
1.6988e-03,-0.08,inf,0.0012
1.6990e-03,-0.08,inf,-0.006
1.6992e-03,-0.08,inf,0.0012
1.6994e-03,-0.08,inf,-0.0028
1.6996e-03,-0.12,inf,0.0012
1.6998e-03,-0.08,inf,0.0004
1.7000e-03,-0.04,inf,0.002
1.7002e-03,-0.12,inf,0.0004
1.7004e-03,-0.08,inf,-0.002
1.7006e-03,-0.08,inf,-0.0028
1.7008e-03,-0.12,inf,-0.0044
1.7010e-03,-0.12,inf,0.0004
1.7012e-03,-0.12,inf,0.002
1.7014e-03,-0.16,inf,0.0012
1.7016e-03,-0.12,inf,-0.0004
1.7018e-03,-0.08,inf,0.002
1.7020e-03,-0.08,inf,-0.0012
1.7022e-03,-0.04,inf,-0.0004
1.7024e-03,-0.04,inf,-0.0012
1.7026e-03,-0.12,inf,0.0012
1.7028e-03,-0.12,inf,0.002
